datetime,city,state,country,shape,duration (seconds)
10/1/78 20:00,lecompte,la,us,disk,300
10/1/78 23:15,francesville,in,us,cylinder,900
10/1/79 16:00,lomita,ca,us,disk,1200
10/1/79 19:00,columbia,md,us,rectangle,120
10/1/79 21:00,buffalo,ny,us,light,10
10/1/79 21:00,olympia,wa,us,disk,7200
10/1/79 21:00,pittsburgh,pa,us,disk,300
10/1/79 23:00,cranbury,nj,us,light,240
10/1/80 01:30,fremont,ca,us,other,30
10/1/80 20:00,mountainboro,al,us,fireball,20
10/1/80 21:00,shirleysburg,pa,us,formation,600
10/1/80 22:00,jersey city,nj,us,cigar,180
10/1/81 20:00,hesperia,mi,us,oval,2400
10/1/81 20:00,mt. sterling,ky,,disk,2400
10/1/82 22:10,swartz creek,mi,us,fireball,240
10/1/83 17:00,birmingham (uk/england),,gb,sphere,97836000
10/1/83 20:00,ayer,ma,us,unknown,20
10/1/83 20:30,elizabeth township,pa,,oval,720
10/1/83 21:00,tarboro,nc,us,disk,180
10/1/84 01:00,waldport,or,us,light,600
10/1/84 20:00,chatsworth,ca,us,light,45
10/1/84 21:00,acton,me,us,triangle,180
10/1/85 00:00,brandon,fl,us,triangle,900
10/1/85 05:30,holton,mi,us,light,240
10/1/85 05:30,monroe,nc,us,sphere,300
10/1/85 21:30,jefferson,oh,us,triangle,3600
10/1/85 21:30,santa margarita/atascadero (between&#44 hwy 101),ca,,other,120
10/1/85 22:45,lawrence,ks,us,sphere,300
10/1/86 01:00,klamath falls,or,us,circle,2700
10/1/86 22:00,n. ridgeville,oh,,triangle,300
10/1/86 22:00,wheeling,wv,us,light,10
10/1/87 01:00,west palm beach,fl,us,,10
10/1/87 19:00,victoria (canada),bc,ca,sphere,900
10/1/87 20:00,roseburg (7 miles northwest of),or,us,oval,1800
10/1/87 21:00,alstead,nh,us,fireball,1800
10/1/87 23:00,louisburg,nc,us,triangle,180
10/1/89 16:00,mackay,id,us,disk,180
10/1/89 18:00,winchester (near),ky,us,oval,300
10/1/89 20:00,jacksonville,il,us,circle,300
10/1/89 20:00,pawling,ny,us,oval,300
10/1/89 21:30,carmichael,ca,us,rectangle,10
10/1/89 21:30,orono,me,us,disk,20
10/1/90 17:00,pateros,wa,us,oval,300
10/1/90 20:00,san pedro,ca,us,light,120
10/1/90 22:15,jamestown,ny,us,light,1200
10/1/91 14:45,easley,sc,us,other,900
10/1/91 17:00,wilmington,ca,us,circle,900
10/1/91 18:00,maryville,tn,us,cigar,300
10/1/91 18:30,little rock,ar,us,triangle,300
10/1/91 20:30,mckenzie,tn,us,disk,900
10/1/91 21:30,las vegas,nv,us,cigar,5
10/1/91 22:00,lafayette,ga,us,other,900
10/1/92 01:30,echo summit (sierra at tahoe ski area),ca,,sphere,90
10/1/92 17:30,dublin (near warner robins),ga,us,triangle,1200
10/1/92 18:00,springfield,mo,us,egg,90
10/1/92 19:00,longview,tx,us,unknown,20
10/1/93 02:00,tempe,az,us,triangle,900
10/1/93 20:00,delaware,oh,us,light,7200
10/1/93 20:00,pryor,mt,us,light,1800
10/1/94 11:30,pawnee,ok,us,triangle,1200
10/1/94 13:13,new york city,ny,us,disk,15
10/1/94 17:00,tylertown/mccomb (between; on hwy. 98 ),ms,,changing,1200
10/1/94 20:00,chicopee,ma,us,changing,300
10/1/94 20:00,santa barbara,ca,us,triangle,3
10/1/94 21:00,warsaw,mo,us,cigar,600
10/1/94 23:00,las vegas,nv,us,circle,5
10/1/94 23:30,fredericksburg,pa,us,disk,300
10/1/95 12:00,iowa city,ia,us,,20
10/1/95 14:00,lake oswego,or,us,,5
10/1/95 16:30,lake oswego,or,us,,90
10/1/95 17:00,ashland,ky,us,disk,300
10/1/95 18:30,williamsburg,pa,us,rectangle,600
10/1/95 21:00,taunton (near) (uk/england),,gb,light,60
10/1/95 22:00,tinley park,il,us,other,20
10/1/95 22:00,wantagh,ny,us,triangle,60
10/1/95 22:30,austin,tx,us,,5400
10/1/95 23:00,dover,nh,us,triangle,600
10/1/96 01:00,lake berryessa,ca,,sphere,15
10/1/96 01:00,west houston (greenridge @ westiemer rd.; near galleria),tx,us,formation,30
10/1/96 05:30,bainbridge,oh,us,triangle,180
10/1/96 08:00,new york city (manhattan),ny,us,oval,300
10/1/96 17:00,cupertino,ca,us,sphere,600
10/1/96 18:00,safford,az,us,sphere,30
10/1/96 22:30,the woodlands,tx,us,fireball,180
10/1/97 00:00,bemidji,mn,us,triangle,600
10/1/97 01:20,garland,tx,us,rectangle,40
10/1/97 03:00,jefferson,ny,us,other,300
10/1/97 08:00,oregon (rural),or,,rectangle,20
10/1/97 09:00,charlotte,nc,us,cigar,120
10/1/97 19:00,green bay,wi,us,light,1200
10/1/97 19:00,pelzer,sc,us,triangle,180
10/1/97 21:00,hyannis,ma,us,triangle,60
10/1/97 21:30,bourbonnais,il,us,triangle,60
10/1/97 21:30,oakland,or,us,light,60
10/1/97 21:55,martinsville,va,us,other,300
10/1/97 22:00,summerville,sc,us,triangle,1200
10/1/97 23:15,lakeland,fl,us,light,60
10/1/98 00:00,logan,ut,us,triangle,120
10/1/98 00:10,portland,or,us,light,5
10/1/98 01:30,st. paul,or,us,fireball,5
10/1/98 02:00,nisqually,wa,us,disk,180
10/1/98 04:30,rio rancho,nm,us,fireball,120
10/1/98 05:30,bayfield,co,us,light,1800
10/1/98 10:00,san francisco,ca,us,sphere,420
10/1/98 13:30,elgin,il,us,disk,1200
10/1/98 16:00,del mar,ca,us,fireball,4
10/1/98 18:50,la jolla (over),ca,us,fireball,7
10/1/98 18:56,manchester,nh,us,oval,120
10/1/98 21:00,clarinda,ia,us,triangle,60
10/1/98 21:00,warrington (uk/england),,gb,fireball,8
10/1/98 21:02,mt sterling,il,,formation,900
10/1/98 21:15,ipava,il,us,triangle,900
10/1/98 23:10,mosinee,wi,us,other,300
10/1/99 00:30,san antonio,tx,us,fireball,30
10/1/99 01:00,oak brook,il,us,light,60
10/1/99 04:00,portland,or,us,light,25
10/1/99 04:40,elyria,oh,us,triangle,300
10/1/99 17:00,new york city (manhattan),ny,us,unknown,5
10/1/99 18:12,norman,ok,us,cigar,120
10/1/99 19:00,las vegas,nv,us,light,15
10/1/99 19:00,nellis air force base (50-100 miles east of),nv,,light,180
10/1/99 20:00,miami,fl,us,unknown,25
10/1/99 22:05,independence,mo,us,chevron,15
10/1/99 23:00,blankenberge (belgium),,,formation,10
10/1/00 01:00,vaughn,wa,us,formation,540
10/1/00 01:30,sturgis,mi,us,disk,600
10/1/00 09:00,markham (canada),on,ca,cigar,600
10/1/00 13:00,yangtzee river (china),,,disk,900
10/1/00 14:00,madera,ca,us,light,120
10/1/00 18:00,stockton,ca,us,sphere,180
10/1/00 19:40,chandler,az,us,cigar,20
10/1/00 20:00,belmont,ca,us,unknown,15
10/1/00 20:00,prineville,or,us,unknown,3600
10/1/00 20:00,tillicoultry (central scotland) (uk/scotland),,gb,triangle,60
10/1/00 20:00,wheaton,md,us,triangle,300
10/1/00 21:00,orange park,fl,us,other,10
10/1/00 21:30,colorado springs,co,us,light,300
10/1/00 21:30,maryville,mo,us,light,30
10/1/00 22:00,healesville. victoria (australia),,,light,40
10/1/00 22:00,jackson,tn,us,triangle,120
10/1/00 23:15,jones beach,ny,us,diamond,900
10/1/01 01:05,seattle,wa,us,,1
10/1/01 19:00,kansas city,mo,us,light,900
10/1/01 20:30,houghton lake,mi,us,triangle,300
10/1/01 20:35,greene,me,us,oval,10
10/1/01 21:00,interstate 5 or tributary between vasilia and sacrammento,ca,,triangle,300
10/1/01 21:00,lafayette,ny,us,changing,180
10/1/01 22:00,lynden,wa,us,light,30
10/1/01 22:30,albany,ny,us,flash,2
37166,chulucanas-piura la vieja (peru),,,other,6312000
10/1/02 00:30,courtland,va,us,circle,1
10/1/02 00:30,hong kong,,,formation,1800
10/1/02 03:00,oakland,ca,us,oval,420
10/1/02 05:30,everson,wa,us,other,5
10/1/02 05:30,port townsend,wa,us,fireball,10
10/1/02 05:30,snohomish,wa,us,sphere,3
10/1/02 05:30,sumner,wa,us,circle,330
10/1/02 05:35,pueblo,co,us,triangle,15
10/1/02 05:35,seattle,wa,us,unknown,1
10/1/02 05:42,seattle,wa,us,teardrop,3
10/1/02 05:43,seattle,wa,us,other,2
10/1/02 05:45,kent,wa,us,unknown,10
10/1/02 05:45,lynnwood,wa,us,fireball,5
10/1/02 05:45,rainier,wa,us,light,240
10/1/02 06:30,monroe,wi,us,light,1200
10/1/02 06:30,natrona heights&#44 new kensington,pa,,light,7200
10/1/02 07:30,kingston,ny,us,cigar,600
10/1/02 09:00,germantown,md,us,cigar,180
10/1/02 13:35,karavostasi (greece),,,cross,60
10/1/02 14:00,winslow,az,us,other,1800
10/1/02 15:00,athol,id,us,teardrop,300
10/1/02 16:00,grants,nm,us,fireball,10
10/1/02 17:56,port hadlock,wa,us,fireball,5
10/1/02 18:00,orlando,fl,us,other,4
10/1/02 19:20,new york city (staten island),ny,us,egg,300
10/1/02 19:50,new york city (staten island),ny,us,light,900
10/1/02 20:30,castro valley,ca,us,other,1200
10/1/02 22:00,edmonds,wa,us,unknown,60
10/1/02 22:30,riverton,ut,us,unknown,120
10/1/02 23:20,new york city,ny,us,changing,180
10/1/03 00:00,saco,me,us,circle,120
10/1/03 00:20,redmond,wa,us,light,2
10/1/03 02:00,peterborough (canada),on,ca,unknown,30
10/1/03 05:40,long beach (sports arena),ca,us,other,600
10/1/03 16:00,hartland,mi,us,unknown,120
10/1/03 18:15,perry township,oh,,cigar,1200
10/1/03 20:05,san diego,ca,us,unknown,240
10/1/03 21:00,bellevue,wa,us,light,10
10/1/03 21:00,rye,co,us,sphere,2
10/1/03 21:30,oologah,ok,us,other,600
10/1/03 22:00,granville,ma,us,circle,5
10/1/03 22:30,quesnel (canada),bc,ca,other,120
10/1/03 22:40,slocan park (canada),bc,,light,2
10/1/03 23:00,circleville,oh,us,light,600
10/1/04 16:00,eureka,ca,us,unknown,720
10/1/04 17:00,las vegas,nv,us,cylinder,2
10/1/04 20:00,albuquerque,nm,us,oval,3600
10/1/04 20:27,richmond,va,us,triangle,300
10/1/04 20:50,tucson,az,us,unknown,1
10/1/04 22:20,sebastian inlet (north of),fl,,other,3
10/1/04 23:00,dunstable (uk/england),,gb,fireball,300
10/1/04 23:00,sidney,mi,us,sphere,14400
10/1/04 23:15,saskatoon (canada),sk,ca,circle,7
10/1/05 00:00,evergreen park/tinley park/orland park,il,,light,9000
10/1/05 00:00,harrisburg,mo,us,light,2400
10/1/05 00:00,oak forest,il,us,circle,3600
10/1/05 00:30,oak forest,il,us,light,3600
10/1/05 00:40,orland park,il,us,diamond,2700
10/1/05 00:53,tinley park,il,us,circle,1200
10/1/05 00:55,midlothian/posen,il,,light,900
10/1/05 00:57,orland park,il,us,light,420
10/1/05 00:57,orland park,il,us,light,6
10/1/05 01:00,midlothian,il,us,light,1500
10/1/05 01:00,oak forest,il,us,changing,600
10/1/05 01:00,oak forest,il,us,light,600
10/1/05 01:00,posen/midlothian,il,,formation,900
10/1/05 01:00,tinley park,il,us,circle,600
10/1/05 01:00,tinley park,il,us,circle,600
10/1/05 01:00,tinley park,il,us,formation,1200
10/1/05 01:00,tinley park,il,us,triangle,1800
10/1/05 01:00,tinley park,il,us,triangle,900
10/1/05 01:03,oak forest,il,us,light,1200
10/1/05 01:08,evergreen park,il,us,light,480
10/1/05 01:10,alsip,il,us,light,480
10/1/05 01:10,crestwood,il,us,light,300
10/1/05 01:10,cuyahoga falls,oh,us,other,7
10/1/05 01:10,hillside,il,us,changing,7
10/1/05 01:10,manhattan,il,us,triangle,10
10/1/05 01:10,oak forest,il,us,cylinder,7200
10/1/05 01:10,oak forest,il,us,light,1800
10/1/05 01:10,oak forest,il,us,unknown,60
10/1/05 03:00,posen,il,us,light,1200
10/1/05 06:30,greenup,ky,us,circle,30
10/1/05 08:22,homestead,fl,us,light,300
10/1/05 09:30,albuquerque,nm,us,disk,600
10/1/05 12:00,lake worth,fl,us,sphere,180
10/1/05 15:00,phoenix,az,us,oval,180
10/1/05 17:00,los angeles,ca,us,formation,1500
10/1/05 18:00,west palm beach,fl,us,teardrop,60
10/1/05 19:00,winnamac,in,,triangle,15
10/1/05 19:58,rogers,mn,us,triangle,1020
10/1/05 20:05,liberty hill,tx,us,light,900
10/1/05 20:05,san jose,ca,us,chevron,600
10/1/05 20:08,hamilton (canada),on,ca,light,15
10/1/05 20:30,napa,ca,us,unknown,1200
10/1/05 21:30,laurelville,oh,us,unknown,300
10/1/05 21:30,oklahoma city,ok,us,light,2700
10/1/05 21:35,buxton (uk/england),,gb,light,240
10/1/05 22:00,central lake,mi,us,unknown,1500
10/1/05 22:30,portage la prairie (canada0,mb,,other,30
10/1/05 23:00,tinley park,il,us,light,120
10/1/06 01:00,jones,mi,us,oval,5
10/1/06 01:00,rio rancho,nm,us,oval,3
10/1/06 01:20,bursa (turkey),,,teardrop,3
10/1/06 01:30,irving,tx,us,circle,2
10/1/06 02:20,montebello,ca,us,other,300
10/1/06 06:00,iraq,,,triangle,15
10/1/06 12:30,new york city (bronx),ny,us,rectangle,120
10/1/06 14:00,mt. pleasant,sc,us,circle,240
10/1/06 14:00,plainfield,il,us,oval,300
10/1/06 15:05,thompson,mo,us,cigar,3600
10/1/06 16:50,obrien,or,,other,120
10/1/06 17:00,algona,ia,us,unknown,3600
10/1/06 17:00,onion creek,wa,us,chevron,60
10/1/06 18:30,west greenwhich,ri,,disk,28800
10/1/06 19:20,monkton,md,us,oval,480
10/1/06 19:45,las vegas,nv,us,fireball,600
10/1/06 19:48,austin,tx,us,,4
10/1/06 20:18,fall city,wa,us,fireball,2
10/1/06 20:19,orchards,wa,us,fireball,1
10/1/06 20:24,pullman,wa,us,circle,1
10/1/06 20:34,seattle,wa,us,teardrop,12
10/1/06 21:00,orchard park,ny,us,unknown,37800
10/1/06 21:00,sandrock,al,,unknown,600
10/1/06 21:00,seattle,wa,us,light,20
10/1/06 21:15,roseville,ca,us,sphere,600
10/1/06 21:35,tin cup,co,,changing,10
10/1/06 22:00,santa fe,nm,us,fireball,20
10/1/06 22:15,phoenix and saguaro lake,az,,light,2
10/1/06 22:18,winslow,az,us,fireball,15
10/1/06 23:00,cuchara,co,us,,60
10/1/06 23:00,glorieta,nm,us,changing,2
10/1/06 23:00,silver city,nm,us,light,180
10/1/06 23:00,wide ruins,az,us,cylinder,120
10/1/06 23:15,boulder,co,us,oval,30
10/1/06 23:15,canon city,co,us,light,240
10/1/06 23:15,cerrillos,tn,,changing,45
10/1/06 23:15,denver,co,us,circle,30
10/1/06 23:15,edwards/vail (between),co,,formation,180
10/1/06 23:15,fairplay,co,us,unknown,30
10/1/06 23:15,hartsel,co,us,fireball,60
10/1/06 23:15,mccoy,co,us,light,75
10/1/06 23:15,pueblo west,co,us,sphere,10
10/1/06 23:15,santa fe,nm,us,light,45
10/1/06 23:15,taos,nm,us,formation,150
10/1/06 23:17,cascade,co,us,circle,15
10/1/06 23:20,boulder (foothills of),co,us,sphere,6
10/1/06 23:20,cripple creek,co,us,fireball,15
10/1/06 23:20,grand junction (15-20 miles,co,,light,60
10/1/06 23:20,raton,nm,us,formation,30
10/1/06 23:20,raton,nm,us,formation,60
10/1/06 23:20,sedalia,co,us,formation,30
10/1/06 23:20,silverthorne,co,us,light,10
10/1/06 23:27,monument,co,us,other,10
10/1/06 23:30,pueblo west,co,us,light,300
10/1/06 23:32,farmington,nm,us,light,14
10/1/06 23:40,san antonio,nm,us,circle,20
10/1/07 00:00,escondido,ca,us,diamond,120
10/1/07 00:00,los angeles,ca,us,flash,900
10/1/07 00:02,dayton,oh,us,oval,5
10/1/07 01:00,barrie (canada),on,ca,circle,60
10/1/07 02:00,adelaide  (south australia),,au,oval,300
10/1/07 02:30,sautee nacoochee,ga,,light,10800
10/1/07 09:50,charlotte,nc,us,light,1200
10/1/07 13:00,litchfield,il,us,oval,2
10/1/07 17:10,granville,oh,us,sphere,120
10/1/07 19:00,beulaville,nc,us,triangle,5
10/1/07 20:00,ewa beach,hi,us,light,600
10/1/07 20:00,north battleford (canada),sk,ca,disk,60
10/1/07 20:00,tryon,nc,us,light,10
10/1/07 21:00,ballinger,tx,us,unknown,300
10/1/07 21:00,deer park,ny,us,other,240
10/1/07 21:00,sanford,fl,us,triangle,120
10/1/07 22:30,dublin,ca,us,flash,2
10/1/08 00:00,conway,ar,us,triangle,600
10/1/08 00:24,kuala lumpur (malaysia),,,disk,300
10/1/08 01:00,bryan,oh,us,cylinder,120
10/1/08 01:00,merrick,ny,us,disk,5
10/1/08 05:00,huntington,wv,us,cylinder,600
10/1/08 06:20,lynchburg,va,us,light,30
10/1/08 09:00,lanagan,mo,us,light,900
10/1/08 09:45,dallas,tx,us,oval,300
10/1/08 11:00,pell city,al,us,cigar,300
10/1/08 19:00,warwick,ri,us,circle,600
10/1/08 19:12,bonham,tx,us,egg,300
10/1/08 19:40,delta (canada),bc,ca,disk,5
10/1/08 20:00,cabazon,ca,us,light,1200
10/1/08 20:00,glenrock,wy,us,unknown,1200
10/1/08 20:00,marysville,wa,us,circle,1800
10/1/08 20:00,texas city,tx,us,other,2
10/1/08 20:00,wilson,nc,us,circle,600
10/1/08 20:03,idaho falls,id,us,light,15
10/1/08 20:45,leavenworth,wa,us,light,120
10/1/08 20:45,renton,wa,us,light,600
10/1/08 21:00,wellington,al,us,light,120
10/1/08 21:00,yerevan (armenia),,,unknown,60
10/1/08 21:30,lacey,wa,us,unknown,4
10/1/08 22:00,garrett,in,us,triangle,4
10/1/08 22:30,arlington,tx,us,sphere,600
10/1/08 22:45,sunnyvale,ca,us,other,20
10/1/08 22:55,kingsport,tn,us,triangle,3
10/1/09 00:00,grafton,wv,,light,20
10/1/09 04:30,hogansville,ga,us,disk,10
10/1/09 08:00,pawtucket,ri,us,cylinder,600
10/1/09 09:00,canton,mi,us,triangle,3600
10/1/09 15:38,whitefield,ok,us,light,2
10/1/09 18:00,memphis,tn,us,oval,300
10/1/09 19:00,grafton,wv,,sphere,120
10/1/09 20:00,providence,ri,us,disk,300
10/1/09 20:30,beaver,oh,us,light,10800
10/1/09 22:30,belmont,ms,us,triangle,120
10/1/09 23:00,belleview,fl,us,circle,600
10/1/09 23:00,fairfield,ct,us,light,20
10/1/10 00:00,delray beach,fl,us,other,180
10/1/10 06:25,aripeka,fl,us,light,8
10/1/10 08:03,james island,sc,,triangle,120
10/1/10 08:30,middleton,wi,us,other,180
10/1/10 09:30,spotsylvania,va,us,circle,1800
10/1/10 10:20,sterling heights/utica border,mi,,sphere,300
10/1/10 12:16,waxahachie,tx,us,disk,1
10/1/10 16:30,dallas,tx,us,other,15
10/1/10 18:30,strasburg,va,us,cigar,300
10/1/10 19:45,fayetteville,nc,us,light,300
10/1/10 20:45,brunswick,oh,us,triangle,600
10/1/10 21:00,arlington,wa,us,oval,300
10/1/10 21:00,saskatoon (canada),sk,ca,changing,60
10/1/10 23:00,corona,ca,us,unknown,30
10/1/10 23:00,rock spring,ga,us,light,300
10/1/11 00:00,cabot/lonoke,ar,,circle,3600
10/1/11 00:00,staten island (over),ny,,unknown,600
10/1/11 00:53,thunder bay (canada),on,ca,other,5
10/1/11 05:30,alligator point,fl,,unknown,7200
10/1/11 06:00,san benito,tx,us,triangle,10
10/1/11 09:30,brownwood,tx,us,unknown,1500
10/1/11 13:00,clinton,ms,us,circle,300
10/1/11 16:00,goshen,ca,us,oval,60
10/1/11 17:00,carrieres sous poissy (france),,,cigar,180
10/1/11 20:00,linn (outside of),mo,us,unknown,5
10/1/11 20:00,wilmington,nc,us,triangle,300
10/1/11 20:15,cincinnati,oh,us,sphere,900
10/1/11 20:30,palatine,il,us,light,90
10/1/11 21:00,hamburg,ca,us,light,300
10/1/11 21:20,carlsbad,ca,us,fireball,10
10/1/11 21:43,kansas city,mo,us,fireball,45
10/1/11 21:43,kansas city,mo,us,fireball,60
10/1/11 21:50,tenino,wa,us,light,180
10/1/11 22:00,mccomb,ms,us,rectangle,10
10/1/11 23:00,greenville area,sc,,light,14400
10/1/11 23:11,conyers,ga,us,light,3600
10/1/11 23:30,captiva island,fl,,fireball,60
10/1/11 23:41,bluffton,sc,,unknown,20
10/1/11 23:57,homestead,fl,us,formation,35
10/1/12 01:00,richmond,tx,us,unknown,300
10/1/12 01:50,colorado springs,co,us,light,9
10/1/12 02:00,surprise,az,us,light,9
10/1/12 06:30,sarasota,fl,us,formation,10
10/1/12 08:30,hawthorne/los angeles,ca,,circle,420
10/1/12 09:00,vinton/roanoke,va,,other,600
10/1/12 11:20,welland (canada),on,ca,fireball,2700
10/1/12 17:30,port hueneme,ca,us,light,1800
10/1/12 19:30,hinsdale,il,us,fireball,180
10/1/12 20:00,eugene,or,us,light,180
10/1/12 20:00,fontana,ca,us,fireball,900
10/1/12 20:00,racine,wi,us,other,900
10/1/12 20:00,sunfield,mi,us,unknown,300
10/1/12 20:10,capitola,ca,us,light,60
10/1/12 22:30,sauk centre,mn,us,triangle,2700
10/1/12 23:00,huntington,in,us,fireball,180
41184,novi,mi,us,triangle,300
10/1/13 03:00,colorado springs,co,us,triangle,5400
10/1/13 06:35,bel air,md,us,flash,4
10/1/13 07:40,bakersfield,ca,us,circle,30
10/1/13 08:38,furlong,nj,,other,120
10/1/13 09:00,boulder/niwot,co,,disk,300
10/1/13 09:42,cobb mountain,ca,,fireball,1500
10/1/13 09:43,muncie,in,us,triangle,7200
10/1/13 12:30,pittsburgh,pa,us,unknown,60
10/1/13 12:30,pittsburgh,pa,us,unknown,60
10/1/13 12:40,lincoln,ri,,light,4
10/1/13 18:30,boulder,co,us,light,240
10/1/13 19:15,thibodaux,la,us,unknown,300
10/1/13 19:20,webster,ny,us,sphere,1800
10/1/13 19:25,southwest ranches,fl,us,light,300
10/1/13 20:00,tampa,fl,us,light,3600
10/1/13 21:30,cumming,ga,us,fireball,1200
10/1/13 21:40,sneedville,tn,us,circle,90
10/1/13 22:10,white lake,mi,us,unknown,900
10/1/13 22:30,waterloo,ia,us,triangle,60
10/1/13 22:45,middle island (long island),ny,us,fireball,1200
10/1/13 23:00,london (uk/england),,gb,fireball,30
10/1/13 23:30,arlington,wi,us,unknown,600
10/12/65 12:00,pittsburgh,pa,us,circle,120
10/12/65 13:00,pittsburgh,pa,us,disk,60
10/12/67 01:45,viet nam (jungles of),,,other,3600
10/12/71 22:00,menands (albany),ny,us,chevron,180
10/12/73 19:00,birmingham (just south of),al,us,disk,900
10/12/75 01:00,perth (w. of; southern cross) (western australia),,au,fireball,900
10/12/76 23:00,emporia,ks,us,disk,300
10/12/78 21:00,dyersburg,tn,us,triangle,7200
10/12/78 23:00,alpine,az,us,circle,7200
10/12/79 00:45,barnegat,nj,us,rectangle,900
10/12/82 05:30,pearlington,ms,us,light,20
10/12/82 05:30,pearlington,ms,us,light,29
10/12/85 23:45,swansboro,nc,us,disk,300
10/12/88 16:30,melbourne (vic&#44 australia),,au,cigar,900
10/12/94 11:55,schenectady,ny,us,other,120
10/12/94 15:00,monticello,ky,us,chevron,120
10/12/94 21:00,okeechobee,fl,us,disk,120
10/12/95 20:30,pueblo,co,us,triangle,10
10/12/97 10:30,poole (uk/england),,gb,other,60
10/12/97 18:30,huntington beach,ca,us,sphere,20
10/12/97 19:00,white tank mountains,az,,light,1200
10/12/97 21:51,kenner (34th st.),la,us,disk,1260
10/12/97 22:30,chicago,il,us,light,300
10/12/97 23:00,franklin,nh,us,other,15
10/12/98 02:00,miami twp.,oh,,other,1200
10/12/98 04:00,lincoln,ne,us,egg,11
10/12/98 07:00,murray,ut,us,light,300
10/12/98 19:00,asheville,nc,us,fireball,1800
10/12/98 19:00,asheville,nc,us,light,2400
10/12/99 01:30,missoula,mt,us,triangle,60
10/12/99 05:11,albany,or,us,fireball,120
10/12/99 09:00,miami,ok,us,oval,120
10/12/99 10:30,jersey,nj,,disk,180
10/12/99 12:07,breezewood,pa,us,fireball,3600
10/12/99 17:15,scottsdale,az,us,cigar,600
10/12/99 20:00,palominas (near ft. huachuca),az,us,triangle,600
